Radius,Diameter,Pitch_angle,Pitch_length,number_of_turns,lengthccnt,Stress,Strain
2.18044780446433,1.49611125387253,9.50174654359627,2.29304943705566,142.088121008793,325.81508589151,54.8094360196228,0.072923744343746
4.4693645796024,1.3724707390816,4.70490627073754,2.31116893131184,85.2370801604326,196.997291462529,54.7875288998975,0.068316030693934
2.93735142351824,4.3588670983471,83.8701461899867,171.848944657083,1.13244016602241,194.608647418243,54.6859056287312,0.079309078708457
2.11042424691157,1.41734090986101,4.67005467557394,1.08320887996162,127.056574057987,137.628809277112,54.647988835596,0.08450354653965
2.30731045863549,1.25532756393414,5.88189878389054,1.49351718155364,39.8692250317219,59.5453726001049,54.5810529907588,0.09498530989587
3.26386366438624,4.15365916197371,3.50450115643523,1.25590710036,153.97684066993,193.380607488366,54.5777572188773,0.08852330107617
2.07207647999667,2.39251818163266,2.80279015952173,0.637382611776165,277.291316865123,176.740663766344,54.5501234788214,0.081965728771696
1.56076375617281,2.67738329396627,68.4357768827605,24.8138209206465,7.91393061770497,196.374857126152,54.4962174401423,0.096857659497912
2.35768641190636,3.20561581027891,74.8920422149076,54.8720090562236,6.34508428425344,348.167522308056,54.412080362212,0.087918864558337
2.35768668469453,3.20561605532802,74.8920399872614,54.8720069266417,6.34508432131152,348.167510829131,54.4120673327058,0.087918820586348
5.10009728984986,1.66125166669354,1.97574869019456,1.10545122936165,245.842255638092,271.766623724171,54.4010211659372,0.067915152134486
3.23176766355778,4.64728047103603,79.4312177221426,108.830969744585,3.06553547002618,333.625197989371,54.3489829290957,0.091977292987969
1.98492447076801,2.35583769815798,60.1833339877026,21.7620448263681,5.16935906809574,112.495823763492,54.3378133001755,0.102972844926907
2.80273192017792,0.597861872266279,4.30219563272015,1.3247875224404,80.0016926376795,105.98524418051,54.1313206074927,0.074889641220419
3.00322346649623,2.124061008182,6.86061248762714,2.27033709817153,67.290063105726,152.771126607233,54.0232017786656,0.088287925421646
3.45610295933861,1.16723462579332,83.2113591112455,182.4178673176,1,182.4178673176,54.0190727266582,0.074097044009763
2.8823364048589,2.26038566466925,2.06816107294304,0.653995770061378,341.635910474768,223.428440351566,54.0186924609612,0.074766456624248
1.95366401941907,2.32725058005911,66.7998943768317,28.6401187277021,7.87730374621033,225.606914545636,54.0179327758461,0.082684950784649
3.50273349891883,1.2575320386484,1.11445795514038,0.428137033454849,411.995928868689,176.390714781316,53.99096658732,0.073691275205617
3.56505551534223,1.20559662298615,1.24430515331297,0.486540186073256,413.504084615887,201.186354271065,53.9569507588335,0.076064088449251
4.10975573687431,1.68264237864682,5.24361354374255,2.36983871878567,69.737244451419,165.266022042394,53.7347333197267,0.068117078249337
2.07306309954284,3.77261799574156,72.8034804030414,42.0874468248487,3.64499025154341,153.408333388925,53.7018756149086,0.092668411529695
3.1533119243893,1.22853161329887,0.863094781373679,0.298480189288824,383.821853856433,114.563219592256,53.6993351416953,0.074688413279801
2.19314990834746,1.0709716334905,5.46797794367215,1.31908745584643,83.7943102723791,110.532023551599,53.6287113200169,0.07949406925835
2.87582586601809,1.97899359793665,46.6995792561373,19.1744429678361,5.14981593894663,98.7448520161857,53.6046955306556,0.081514819360893
3.50026661479695,1.56627525482596,3.52491152874764,1.35473697304982,81.1470036103492,109.932846043148,53.6023351252647,0.081585275107329
2.9551450131232,1.36066795202946,3.92803477622554,1.27494811411046,82.1273340222724,104.708089628616,53.5553854078531,0.079934340290901
2.35761992337742,1.55475514768932,4.50753815854101,1.16779796324762,172.949818330358,201.970445590238,53.5309216622133,0.075693195829535
2.16304724222164,2.24284646318532,65.1788071144304,29.3846940921054,6.17822381272129,181.545216769376,53.5150303079282,0.083369623342923
2.80787846742302,1.24584782420594,2.12259254528495,0.653884314013348,128.963990415987,84.3275304055819,53.405734412794,0.07493279078025
2.83939174226748,1.48069330428372,2.90917395084721,0.906620801121481,141.187021813837,128.003090824817,53.3838367490879,0.078270734060748
3.56951485792299,3.94665502250833,3.30719154253787,1.29601036630286,191.993302883647,248.82531079793,53.2944185559731,0.076013677915197
1.73352349556881,2.99830610338318,67.355090166466,26.1087672430964,9.06087618426772,236.568307313561,53.1675224415039,0.090470345322953
2.67605109942214,1.36677470594384,4.64818720690387,1.3670659874299,66.0234090989024,90.2583569532793,53.1485242479263,0.077731118503453
2.32620082531254,2.88433536531986,70.7163639540683,41.774848240887,4.50824201865908,188.331126162673,53.1257241593151,0.074229467789193
3.98997658886375,1.31409287884101,1.12092709675568,0.490524116359698,428.386747726771,210.134030888879,53.0359021990801,0.069556467054001
2.26974554623254,2.89697984968822,65.761349872799,31.6755151338458,9.26201607065592,293.379130215984,52.9748136737967,0.077612725330242
4.1653412958521,6.12887818725262,74.0352554932069,91.4836730995363,1.92613854335361,176.210228844578,52.9640244114257,0.102944796051167
3.27537077055486,1.03800809252138,3.73735067304899,1.34430593685217,129.988737697384,174.744631810513,52.9325209800786,0.068390056400293
1.9209473346399,2.18024971918168,63.1674217846989,23.8601610334776,6.15692969341173,146.905333956604,52.8418933613061,0.097508669196596
3.86688223767361,1.35673249483404,3.29166302000484,1.39737098577448,96.6599962324242,135.06987422026,52.8094766686845,0.07580145526903
2.67340406374233,3.32895465703899,69.9610408317367,46.0532750581609,4.92027818783266,226.594924746927,52.7964707553261,0.073432559493972
2.13891854287684,3.6177967255206,75.5323546879018,52.0869357815357,5.86030229249713,305.245189169684,52.7104768136676,0.086072584373707
2.81650259268672,1.42456704565364,1.2491501103375,0.385878728560741,412.259332119678,159.082106915642,52.6503093230993,0.07204565173163
3.20521519520066,1.48969525438119,1.05496147090031,0.370851559779643,235.128427065272,87.1977439256902,52.5627243577578,0.07457378458473
2.54522248018242,2.25379429642888,3.95693747596274,1.10619935273617,216.525201525689,239.520037778785,52.5486768444956,0.068911194534359
2.296732502239,2.14858139483188,66.1157973237724,32.5891972794364,7.86118559263686,256.189728128705,52.5426716991579,0.075005306348972
3.13051911120064,3.18028323167249,68.4952866174117,49.9222252481011,4.57086685021419,228.187844475471,52.5317110997753,0.127356226061135
3.4434409137758,1.50532781953658,0.904777018385894,0.341686274564349,441.512613183945,150.858799971993,52.5302709424474,0.075767515554357
2.88507012010105,1.69085141730383,1.61668556344829,0.511628169296159,189.458205519279,96.9321548479641,52.5141529559329,0.075380215157261
2.81127278387876,1.09114410145074,4.3042741957387,1.32946902377737,82.6410625160965,109.868732707199,52.452536106565,0.075149944560109
2.01399763583164,3.10054316419577,66.5592318893581,29.1854163249866,6.49033223540889,189.423048377889,52.346154235024,0.092755381187666
2.03257735159922,1.62881605889739,5.79616589472442,1.29637356128953,129.527903066529,167.916548984721,52.216091016324,0.075243085702186
2.69792728444495,1.12929175759371,4.7056055715492,1.39534302122944,99.7014465954651,139.117717713462,52.193090716737,0.073681117130668
1.68184376443911,1.72292588339464,3.69496226756727,0.682425953638944,160.437638177726,109.486808233014,52.0248172380478,0.090130681048177
4.14966711688666,8.15307758687261,71.758928397831,79.1106952438002,3.09601588102391,244.927968833648,51.7014042847978,0.101949526787272
3.08682191790177,2.88923833540275,49.715677053261,22.8825759782869,7.34171757390989,167.997410196117,51.6665442292381,0.090621678848849
2.90306317798867,1.49042950529251,1.37284078856714,0.437136448305852,131.563963219433,57.5114036067848,51.6140836987324,0.086549528302767
3.32948350825811,1.01716192424846,3.69018403319961,1.34922137375445,99.8058806017952,134.660227334327,51.6133985148527,0.074868406650627
2.7932628803516,1.34264493354387,4.34786048621187,1.33437958700112,65.9920750889129,88.0584779024905,51.5503957894919,0.083389614542886
3.06100988864789,1.7787468729224,42.4855321651483,17.6147665342224,5.25541548072925,92.572916733384,51.5157773648742,0.077880416785821
4.78338382600022,1.76566979041979,0.606984933188316,0.318409945997438,376.288650237512,119.814048801575,51.5088278304666,0.065767387926608
2.75367924211379,2.72469409497417,62.7816027837541,33.6392389729375,4.30004375401346,144.650199435346,51.5017369622807,0.083782084126819
2.58119573144285,3.8580775425985,76.0352121145513,65.2180938778963,4.17027981909179,271.977700738625,51.4953926020749,0.07412341508909
3.50625705584911,1.3654490870897,3.58652558630921,1.38083783934585,51.7113420401468,71.4049778123908,51.4455689529252,0.086342091253644
4.15613068678698,1.60909983319313,1.09311267858432,0.498269219502738,485.137264597971,241.728966182925,51.2720020090898,0.069855299591211
4.97801733978412,4.07966260910313,66.8174225346233,73.0379170453227,2.71904897479512,198.593673463255,51.1391848063782,0.123588728555705
2.15869702733748,1.6776635852121,4.68382264539126,1.11126672628362,96.1852581815473,106.887476976153,51.0477834208669,0.089457375988995
2.0497610345727,3.19957101463408,74.8311996877449,47.5049234457319,5.55508334538789,263.893809057312,50.9606680434401,0.080157860752502
2.70357413070305,1.70085356595093,1.57577601880142,0.467304025793471,130.673350992584,61.0641829827577,50.9479967711509,0.088487419846518
2.04651211959808,3.05508388599037,65.1618541854939,27.7800043639424,5.55256009055372,154.250143546634,50.8550544552231,0.094780859100787
2.7035741623465,1.70085358441043,1.57577601787916,0.4673040309893,130.673348668635,61.0641825757236,50.8190476428106,0.088670744822537
3.09263133980611,1.20107459988989,3.86046877053485,1.31124344346586,115.745452330805,151.770465479758,50.8055542570483,0.073454905199901
2.56322690533818,1.66924879842635,1.7975810817417,0.505446628454038,129.804564064228,65.6092792642104,50.6449879808754,0.087469237641245
3.29791922161572,1.54290438001912,3.06701944881525,1.11027067453035,144.180202647354,160.0790508472,50.6396196264507,0.068319093700682
2.64191208094256,4.39198322597247,72.2247296933383,51.7785442349075,4.42454604637247,229.096553181482,50.5489835987308,0.095872868913766
3.63323089854324,3.32277399474798,71.0304635146198,66.4127776144655,3.72053503370056,247.091065799983,50.4877234319848,0.06904199622405
1.52186741898815,2.23272413897505,3.71440986766736,0.620773099131121,248.475137404437,154.246681103583,50.4408634720772,0.09353033967044
4.02218032673702,2.1692500248311,5.160507653651,2.28237915186624,93.649344476623,213.743311419384,50.3325095995657,0.066856978916358
3.69120327323467,2.81050895968778,2.79328258540424,1.13157757838028,244.042707894899,276.153256421077,50.263244483603,0.067112119386692
3.29322171850766,2.47107429816721,3.51997381659073,1.27281271125385,141.835216465416,180.529666420623,50.2374801242694,0.081784934958791
2.01915073607494,3.22894841461046,75.8957953193889,50.492179968014,6.74275550368707,340.456424372484,50.2042550009553,0.079827620690567
2.8570556871803,1.68322169731553,2.25832971705076,0.707926669726993,85.8786401801205,60.7957797433954,50.1274118429445,0.092795862957759
3.22408114908519,1.59495662346414,0.982811497492786,0.347516977719748,153.669197256319,53.4026549991357,50.0996466436584,0.089176492052383
2.2807655134537,2.67951448507458,64.1220566139951,29.5413799446339,4.98516557004334,147.268670191558,50.0897214224522,0.085844284844756
3.07272069796533,0.946164815744579,4.20266916875913,1.41868305295463,81.6987438870556,115.904623400247,50.0700127362688,0.072063705198341
2.29674786553258,3.02348964997274,65.1678974144959,31.18541198179,7.20185051097856,224.592675216131,50.0187723612162,0.081991977547274
3.85345970970127,2.08981907119073,1.50705533163145,0.636997060484866,277.266386732531,176.617873319882,49.9742469074481,0.07798380951509
2.44833830037545,2.51193599938326,57.8225268894492,24.4496794443886,5.9352448098046,145.114833023694,49.9518578464966,0.085963392296571
3.17592850236723,3.14013015486042,47.882248896704,22.0708277958195,8.96212637978393,197.801548012582,49.9379684130241,0.087034899399914
2.89522399962939,1.07574851919424,4.14864726551301,1.31948916316409,99.0175463402251,130.652579359025,49.9347248517546,0.069594016367335
3.58229397157797,1.17004054445899,3.59220559225511,1.41302290512462,40.0743495022721,56.6259737546796,49.890388650887,0.08612622071855
2.38643063571335,3.25602812546254,73.8312435344467,51.7162598088679,5.97061693436227,308.777976596705,49.8647209763236,0.086738714329546
3.43544795624788,3.83647866781415,73.1933563844109,71.4648618277944,3.71206733763997,265.282379379909,49.7414849328793,0.070015030849959
2.22253332424871,4.37742879828822,70.7399860148188,39.96599787445,8.60620274631572,343.95548066634,49.5767805852173,0.096847015744359
1.81091407346283,3.08424517553612,63.9074263686465,23.2336396357051,5.12340367849693,119.035314774443,49.5224340270636,0.128314108244466
2.04917430026504,2.54472859758965,61.4668278414162,23.6807242411884,4.71936331095919,111.757941160807,49.431761114937,0.105496746611853
2.5296690000738,2.63832888972218,1.99129647033609,0.552626577406382,382.035556498543,211.123002035332,49.3723183721809,0.070475295186566
4.45235419430211,2.19882095281063,0.676507119899117,0.330323518844974,383.445953948784,126.66121679523,49.3062619778657,0.064247968837682
2.35711472724989,3.85194552150332,77.3575620176927,66.0272161460553,4.98731596316918,329.298589088843,49.302073517135,0.073194293024909
3.43671369237385,2.30541307176602,43.8009217510545,20.7080974676181,4.72911999662758,97.9310778262256,49.0868878751498,0.076292556675273
2.57811165558076,4.25943942081621,76.0631728234952,65.276174338623,4.56515589517679,297.995912096552,49.0246599142483,0.085778920366264
15.8208129974507,6.95625992990252,61.4512678570867,182.710655967953,1,182.710655967953,49.0215998905872,0.110751302622914
2.25631420620804,2.40148973300591,50.6486789827729,17.2890952179745,4.24992383278875,73.4773378142239,48.9516465081991,0.102678886061112
1.94021049022455,2.4343756126459,62.7858855077626,23.7061744463071,7.59587489297184,180.069135285114,48.9467666203293,0.087307042728867
1.85821932018526,3.15637083294516,66.4884000893021,26.8370356066792,7.22312821660473,193.84734914063,48.9420651944921,0.085902841198417
7.33871300206095,6.731668300845,69.6463187268419,124.294844795181,1.8099898893501,224.972412377617,48.9024920527925,0.110430708734976
2.0582553107451,2.21121580406526,58.0088626410602,20.703290881634,7.23681290051756,149.825842535377,48.8926781491545,0.082072431935209
4.55641491225866,1.69064061036691,4.64765953204113,2.32738814925851,71.3273672415979,166.006469235905,48.7867319940131,0.059114800575111
2.52358341816447,1.08233520851384,2.47589652066404,0.685611085957184,79.7807955110182,54.6985978488373,48.7212050981587,0.088012718196848
2.47975694622213,1.35431468470626,5.32548081407205,1.45237361990646,66.1966865257034,96.1423212351493,48.7094378528511,0.074973744225777
2.09707575430195,2.99223068441094,71.8821401524299,40.2704754842188,4.856828248867,195.58678292706,48.7090426189031,0.076414933642714
3.17957554228917,1.75300284222363,3.91753071557296,1.36809515681177,65.1007537619627,89.0640259265366,48.6683849381493,0.078332614849012
2.4344777848687,2.15414038442245,2.36817264218167,0.632592184135042,277.188811978444,175.347475987241,48.6244255004741,0.069281495975761
2.0390549305723,2.30408742705204,57.2097120417751,19.8873625647064,5.75892064178759,114.529742784601,48.5680593908075,0.097305939161516
1.53109417808832,2.46578061786709,64.8439511466591,20.4846287319828,5.78485561786284,118.500619600045,48.5671278093351,0.106108577037886
3.61996121775521,1.68500850864706,84.1480412570479,221.917384660667,1,221.917384660667,48.5494258967083,0.06677467567281
3.27787679226773,2.17755687196034,85.4280204160548,257.553640980464,1,257.553640980464,48.540283365533,0.067396867834926
4.62366394640342,4.63276072460436,73.8549878173874,100.354749467746,3.36504562411684,337.698310555781,48.5024362090801,0.096472731442166
2.13791664807046,3.97898377023023,72.0615441210074,41.4938997711311,5.06353303100722,210.105732076425,48.4941484440449,0.084781189707537
4.11577092869752,1.41985343149823,3.01041718538175,1.35998780919492,127.540000906672,173.452846417782,48.3657027862225,0.068658283558035
4.93511600523241,6.428160852719,74.8840963036206,114.794977803303,1.99261652805019,228.742370108016,48.355895191013,0.08816444593743
2.31261312847223,3.94706523626909,73.1965362112366,48.1170792217337,6.36388189140747,306.211409126609,48.3532037169277,0.083617460303335
2.84091786779417,1.34013855246442,1.16896824043391,0.364232664828798,335.632938378777,122.248479550021,48.3441617893574,0.068407693440266
4.13308422921013,6.46527043281398,70.9691673917865,75.2876233615065,1.52256136190548,114.630026359922,48.3359369247086,0.078841247621812
3.54070143471444,1.64652783015186,1.17635795423798,0.456822057786583,185.63241691753,84.8009826881631,48.3333063517006,0.076549920464497
2.12780270435203,3.17106739657801,69.7324011908029,36.2050363631585,6.80181465991042,246.259947097521,48.2186429329983,0.077155933001423
2.90414785185352,1.76939108812331,44.8315237443899,18.140302322283,5.25652688420992,95.3549868447762,48.1441491725646,0.079258189907811
5.91588781325733,5.51106599825466,71.6297012996221,111.932700393345,2.63064837349348,294.455576230485,48.0899212217223,0.106311494848292
2.51930810092092,1.91704549658615,4.80518643108064,1.33066473565467,49.0574323267583,65.2789952189828,48.0686382288072,0.087825962855596
1.88128236997594,3.65365414461317,68.0713702234684,29.361879042207,7.79570674403975,228.896598467012,48.0409810523683,0.085721661670512
1.79838781131622,3.18451930140283,66.2947577886438,25.7348183931136,6.18550509078621,159.182850181063,47.9362760716336,0.098347473389745
2.09284332561108,2.63856888921511,56.7874222534551,20.0852575862896,8.95770762613585,179.91786505361,47.8714356196354,0.07310462958429
4.97487410108603,1.84818621560559,2.0024629078819,1.09290065804972,275.932421132573,301.566724633041,47.8035930072955,0.059495977865061
2.90411253861753,1.04505037586621,4.0017543144032,1.27652137057419,98.9671779193296,126.333717599443,47.7635501465987,0.067144820313245
3.56259520962559,1.06851677754917,3.44149752481671,1.34615140378883,49.7422357657716,66.9605805036885,47.7011518795397,0.072907101777742
5.2150666647044,2.02066816333743,1.94000681314835,1.10990643131172,216.102268665312,239.853297812684,47.6388198401223,0.057835311290636
5.11610194055172,3.40180032352657,57.4409943115373,50.3437097827385,2.23217917292605,112.376180464863,47.5974106474771,0.063536179158855
2.40849148657288,3.27763095369278,61.7293186054383,28.1395136372637,4.0653611759061,114.397286249812,47.5007274997501,0.132590072157872
2.28316878853694,3.36934502985142,66.3870502348938,32.8154995120741,7.99432188488545,262.337665912822,47.4779150966461,0.074832110239699
2.67727793400779,2.96075839073933,64.6413964299376,35.4928582403058,7.21465574717764,256.068753687183,47.4440408781296,0.068579551460519
2.4024427300946,3.55424431649167,64.751570626164,32.008238754333,5.91961980902816,189.476604182253,47.417523493589,0.084818378014594
6.02902421234569,7.24021210237877,65.1157896987175,81.6675796304351,2.92890476586151,239.196563195956,47.3713407901436,0.14070768595588
2.42382977531441,3.6433952158731,63.5000116297336,30.5454094708009,4.95219314591898,151.266767420589,47.2738708245614,0.104338805176055
3.235973220491,1.79168367209038,3.18804784984913,1.13249294590852,115.658760628727,130.982730544555,47.256071404512,0.06558548890984
3.14553715328032,5.23414299526575,70.5986213446038,56.1185895320424,5.22716003627753,293.340848494154,47.2419301766573,0.089957873093968
2.32669712648003,2.96069028521082,65.7968117736373,32.5240637248973,5.6974040813465,185.302733408203,47.2230319879496,0.071907967509663
3.63602247004043,2.87610417605606,1.23803818350678,0.493725356024587,184.819303339245,91.249976341385,47.1438882888683,0.094318509081296
2.63826225084003,4.42736073860143,65.2154377708297,35.9006462926167,4.16806830340198,149.636345883902,47.1272031315385,0.104154073862588
2.91195741542892,3.54426740342301,53.6980755951153,24.9057335609179,7.01294989505628,174.662661562339,47.0585421931101,0.088709526031995
2.18391222607289,2.55275831854039,53.5109478562413,18.5515300155969,3.91753554130764,72.6762781817362,47.0532218438885,0.114044640562398
2.8298537566989,4.90481763830049,66.4331999253508,40.762312408665,7.49962260210027,305.701959453897,47.0101364165204,0.109756878172118
3.56603212622556,0.973254482147525,3.36006012660047,1.31549075872757,113.9351196443,149.880596986596,46.9890028378051,0.067955500793543
4.76464573231137,7.07121334539866,66.749566371954,69.6791546297008,2.95619217210829,205.984971475445,46.9810106817041,0.125868271871889
3.8328754113482,1.43766985099909,5.34781687888555,2.25435443581123,126.293018480401,284.709226423281,46.9590983163164,0.059570187785724
2.15530116183943,3.94146264826896,71.6055237376092,40.7223319486224,4.58952442070862,186.896136946405,46.9169861462954,0.098771785640174
2.87718772119035,2.12793953060414,1.71972843342755,0.542769895121523,190.239548258151,103.256299656042,46.8941877162372,0.071953710120407
1.45244003769315,1.77238801350814,70.0294803399665,25.1135387876961,10.8021892223562,271.281198027674,46.8219884571502,0.063833612162018
2.14472082636915,2.87497197249132,56.1152489920646,20.0654587702956,3.80800461815041,76.4093596625924,46.7462074047471,0.122895177236083
4.6062306649262,1.9370852736258,2.17827373611109,1.10084121991263,245.839223427271,270.62995062005,46.72385219792,0.059897325086008
3.57214009906019,1.91321079585118,2.89810370355343,1.1362404368917,263.014177331182,298.847343759495,46.6812837028512,0.060002642269862
2.59248884697571,4.98656981869447,67.0612960347692,38.489117874035,6.9432809377685,267.240758446312,46.6634318547292,0.11553721614675
2.77405172139079,5.17064300159158,68.6231784910656,44.5288310114988,7.60341213593326,338.571054111752,46.6418315849761,0.088121183305405
3.47207039318891,1.27612022966111,1.31281608622009,0.499948947545267,410.920223625446,205.439133326607,46.6245484886263,0.061977208554687
3.36292822486173,1.64610391513267,82.117492248037,152.617224810762,1,152.617224810762,46.602396114582,0.067579369569163
3.05381796573135,1.84307306382414,4.45196927237916,1.49392155912117,64.8689918047234,96.9091853755307,46.5943308811744,0.072273152835398
2.78692316753834,4.95728053983243,67.8002329232578,42.9092931811165,6.96819051434961,299.000129722102,46.5066909204796,0.102882172250836
3.06927771495875,3.31653880750545,70.3460556714151,53.997195947284,4.97128615417351,268.435512576927,46.5016719432243,0.097669185802828
3.78944149196517,2.69138368843615,2.67654446476514,1.11307128250856,245.221411387299,272.948910871421,46.4016548004839,0.060393661114543
3.74869852074905,1.51129990058644,1.55314361985787,0.638639478108487,245.624670297109,156.865611249115,46.3994055105402,0.067167631770744
2.73541467028464,3.53312583554935,3.7050384384078,1.11295873507322,233.297935621136,259.650975324092,46.3709266955124,0.074733633459822
2.31275571963998,1.57726859438832,4.56296568507008,1.15972150510773,84.3304114975097,97.7997917482462,46.3012796227906,0.076567554575375
3.95646060239569,2.29664480986735,2.63693624547004,1.1449077483086,145.510941274926,166.596604129341,46.2037363046729,0.067891513322622
1.670118850363,2.11616011262279,55.3580885862417,15.1876547617427,5.06963197020322,76.9958201325396,46.1841966759215,0.113536093639363
4.01722270361703,1.27218570610845,3.13872897229609,1.38411348766977,128.920739811445,178.440934813387,46.1665901541014,0.061903767282617
3.90924981276574,2.86441485380714,55.9578816280681,36.3577844589695,3.01406190807054,109.584613199619,46.1567677922934,0.064221439223632
2.17006788902322,1.98415742703032,4.66459141692324,1.11251314764168,94.8910614381965,105.567553443668,46.1374047213484,0.078811225936558
2.66828514964694,3.15400492331773,65.6795181027915,37.0957273840743,7.85209356820879,291.279122400517,46.1127427542097,0.062676232909599
3.17635746144395,2.13943001938408,3.17597200908516,1.10740989319864,229.979567935549,254.681648765375,45.9655598865618,0.057707970938037
2.79675553617895,5.22504262001456,58.8730148803533,29.0993257069312,7.75576800634629,225.687619324067,45.9421214980147,0.098478407243587
3.19524818273491,2.56630864766779,40.6491802519851,17.2374157243119,7.56877234541187,130.46607544054,45.909685639751,0.079113392104919
4.78479160797344,1.78581602327169,4.15321779285775,2.18306445079773,133.066755998378,290.493304603036,45.8929303997243,0.058732559527003
4.62509953153731,2.47112178396581,2.40263265983395,1.21932747905813,86.2778823593223,105.200992795666,45.8892760182091,0.063337961256663
3.60429482574546,2.34082163753147,5.82299563328683,2.30952603416249,63.0012306995827,145.502982484963,45.864606063001,0.064728276177749
3.60429482991909,2.340821484783,5.82299559988909,2.30952602349891,63.0012310378017,145.50298259427,45.8644616661481,0.064728207964585
2.24888308494118,4.12977586510845,74.1954865632306,49.9198785571823,6.90331814406096,344.612803393116,45.7942009220578,0.079820953841566
3.1639522287234,1.72200266802277,4.15266366681475,1.44336209639314,65.0596133717805,93.90457994682,45.7932815642478,0.074003149674384
2.06161306384999,2.19611669290004,55.2292525088016,18.6579588946974,6.01105310385057,112.153981725487,45.7873068034012,0.083275965768698
3.24434248472954,1.57492195847361,3.93309091484016,1.40152492357882,64.8517618652715,90.8913605921763,45.7799852665949,0.069399006104799
