Radius,Coil_diameter,Pitch_angle,Pitch_length,index1,index2,index3,index4,type,shift
3.20204376657671,1.98391540289754,83.7205781456015,182.837967354477,1,1,5,5,2,5
4.89657111736491,5.38239245846668,41.8240869499139,27.5313180979298,3,2,1,5,2,8
3.1219266725698,3.2152186655195,58.7068467626241,32.2707528949652,1,1,5,3,1,4
3.51700926648176,4.67408302810888,59.8311395466729,38.0157107478671,1,2,5,3,2,4
2.89783886804809,2.29745399445212,43.2885795865337,17.1511786979337,1,1,3,2,1,7
2.58887775083235,3.7636283001634,68.4654516261587,41.2217496691,1,1,4,5,2,3
3.58595622013793,3.76742466017839,56.3305306163516,33.8231806753076,1,2,5,3,2,5
2.42034133081748,3.92324070066269,57.2566532823787,23.6486690663793,1,1,3,2,1,4
3.01467680430477,4.31898300989044,63.5075766686687,38.0039036867107,1,1,5,3,1,3
3.26952206125582,4.2764935436603,56.1284740083381,30.6040712306702,2,1,3,5,2,5
5.24383672443928,5.9879620269804,60.2415067678093,57.6272100173688,1,1,5,3,2,2
3.46085912070066,3.28140245858889,44.7943989579127,21.5897147772833,2,1,2,5,2,7
4.46718612299936,5.29687374113286,43.9691757649236,27.0759384413287,3,1,2,5,2,9
3.26133683813959,4.14592246624635,43.8822205225694,19.7072479147328,1,4,1,1,2,7
4.38628461243058,3.74921539469774,47.4771013795999,30.0521649544817,2,1,5,5,2,9
8.33492292323429,5.18060205346512,45.2300872182658,52.7921750862993,1,5,1,2,2,2
3.20942561027626,2.57861607726451,2.469286156007,0.869610889071527,1,1,4,2,1,7
13.3575923506382,11.0558580594934,0.067890516480021,0.099447698609726,5,1,2,4,2,2
4.81991855296887,5.22660707922954,53.3250908708054,40.6668495547519,2,5,2,5,1,7
2.8250352734341,4.36303093324933,44.8082221268501,17.6317905946658,1,3,1,1,1,4
4.49536687104572,4.30555416814412,37.2326137996876,21.4646429235141,1,4,1,1,2,3
3.17606823244267,0.845100962562106,1.1560095253322,0.402686813833153,1,2,4,1,1,1
2.96458212572658,4.40556269156596,48.0020204304777,20.6888673539909,1,1,4,1,2,7
8.54353898309628,6.96996590797758,22.9998970466193,22.7859653710291,1,2,5,1,1,2
6.25085326850814,4.20785857956457,26.1601913292383,19.2919447395572,1,5,2,1,2,3
7.75085549658663,4.0785566881847,22.0285907172272,19.7043760310817,1,5,1,1,1,1
6.95952102890425,4.48375278623553,31.3258322538925,26.6140272738122,1,5,1,1,1,2
5.5913861604865,6.54063522949344,0.861408324451799,0.528224463788801,2,2,3,1,2,2
8.60530209983329,6.13170406915224,0.075181259832348,0.070946864345364,2,1,3,2,1,1
12.5754036000448,11.0569686375618,7.72128596517609,10.7129491278625,4,2,5,3,2,1
8.311609928958,8.20076653100007,0.096179890881707,0.087665169553274,3,4,3,2,2,3
8.79036811726587,9.25291293061311,32.2464877798638,34.8437553497516,4,1,3,2,2,3
3.31137813752927,5.9492431997117,61.103979497978,37.6961963907585,1,1,5,2,1,4
6.9205918939078,7.90029083060309,44.7356877124575,43.084012815526,2,5,2,3,1,4
4.80758443618077,6.65206166924678,0.225170347924707,0.118712811669775,3,2,1,1,2,5
9.54898218743585,7.34603905519672,0.113250511611148,0.118591908267568,2,3,4,2,2,2
12.3092729412951,12.379384750744,29.1734625524233,43.177672760509,5,2,3,3,1,3
15.2740696098623,11.1841013568458,0.528255937052285,0.884848041956388,5,1,1,5,2,1
11.4252239554069,11.2925174939123,36.7507052639,53.6071219345021,5,5,2,3,2,6
5.13583092197934,6.56943208039401,0.263359925023134,0.148327167091775,3,1,1,1,2,4
10.6507213360148,8.93873657665391,0.364500579470686,0.425735965242371,4,5,2,3,2,4
6.76680439275663,5.04722753657112,0.273964075668394,0.203300191062123,1,2,3,1,1,1
18.237163873906,7.67371287014295,11.5241993221239,23.3634908525936,2,5,2,4,2,1
16.2631364415005,7.94237401800681,3.00290147230988,5.36044110162576,2,3,4,4,2,1
7.71639430710771,5.67758223466124,0.242007694274094,0.204787481282741,2,3,2,2,2,2
3.51289783940586,1.77830419848332,54.7900414988754,31.2777783525869,2,2,3,3,1,7
0,0,0,0,1,1,1,1,1,3
1.94142795803408,2.95781227289222,46.3507231406922,12.7874911670764,1,1,1,1,1,2
8.37944848638385,7.95804381160826,0.097147235439729,0.089269588690495,3,2,3,2,2,1
2.75347547143896,0.955931012516529,2.30342566027873,0.695899797472051,1,1,4,1,2,1
10.7265086359712,7.75014455354376,0.057024612443966,0.067077691600854,3,1,3,3,2,1
3.07353258227383,1.07581630657773,0.915458543136574,0.308582077331709,1,1,1,5,1,7
24.4507294309314,3.94493266149383,6.47841463028757,17.4451263394135,1,1,1,8,2,2
19.6522244879969,6.28061710194566,14.041146954391,30.8808702914546,3,1,1,8,1,1
15.4308872419905,6.13232227713373,8.36511363381104,14.2567710055087,3,1,1,6,1,1
98.985559165945,6.28539438813077,11.4665494747006,126.157971320086,1,1,1,8,2,7
6.96429541157132,2.71201058913455,14.4734023813224,11.2949084000861,1,1,1,2,1,1
30.6907847324186,11.7387049429998,6.94069290490828,23.4746810009447,3,2,8,7,1,1
20.8589469969302,5.09618608022069,32.2011012683256,82.5368011363627,2,2,1,9,1,1
2.75161301298551,3.28373802752635,54.2061089520315,23.9770313424088,1,2,1,2,1,2
5.27347305595334,4.64634727525525,27.5819346631383,17.3088452523118,2,1,1,2,1,2
12.0150695662177,6.7582574580402,21.6884011643709,30.0245756606908,3,1,2,5,1,1
5.5852960747425,4.81867031825177,61.7942636744426,65.4332769910631,2,1,1,9,1,1
4.88579888422793,3.76057853918658,54.8088085403604,43.531934170929,1,1,2,4,1,1
12.7691320692855,4.29519934180605,53.4207265964567,108.112579014658,1,2,2,9,1,1
11.6560564030373,3.98914195384527,17.7285013923444,23.4131081993613,1,2,2,3,1,1
15.0391158207814,4.77207398732958,46.5122548047416,99.6180903890138,1,2,1,8,2,3
9.15820080106683,5.81323251518143,20.2402557761771,21.217495294712,2,2,2,3,2,1
10.2100002096012,4.29206115764041,46.4301229134137,67.4364837577599,1,1,2,6,2,1
8.23668344834062,2.96068313545908,37.896424589692,40.2831200228991,1,1,1,4,1,1
7.39575685445731,4.67088440692854,54.1438677036937,64.2978676720795,2,1,1,8,1,1
5.39219127461575,3.2286315894438,37.6566837172714,26.1446551576277,1,2,1,2,1,1
7.74990314774711,4.63557066669575,20.3692218469378,18.0793958137601,2,1,1,3,2,1
2.48562268887062,3.38223806294982,43.8002576159296,14.9769015437551,1,2,1,1,2,3
15.8272859862415,4.91139206897273,44.1526891611326,96.5471448889548,1,2,1,9,2,2
3.17743221567061,1.13074519232652,3.73608611808607,1.30366664335956,1,1,1,7,2,7
37.0676726184556,12.5391325427964,7.42643671363708,30.3581081168862,3,4,8,9,1,1
3.13051911120064,3.18028323167249,68.4952866174117,49.9222252481011,1,2,1,6,1,1
15.154018321597,5.35459064017444,17.0350672592089,29.1740359532688,2,1,2,6,1,1
11.6445769285426,5.21503800220567,8.6765832973869,11.1652228548399,2,1,2,4,1,1
8.60990676438009,4.81020397211233,28.2023111018967,29.0097094179805,2,1,1,4,1,1
36.6827671674101,11.7441519668921,9.08218469020405,36.844154452878,3,2,8,9,1,1
3.70666510885671,3.19842600954923,48.5816227657688,26.399863479394,1,2,1,2,2,1
10.129200777117,3.76900052619775,10.0698665635625,11.3021291618089,1,3,1,2,1,1
16.2467043296715,8.32215072969888,7.96264633073051,14.2786970511233,3,1,2,6,2,1
9.01888926259814,4.55958136245637,20.9478690545355,21.6934227310837,1,3,2,2,1,1
24.358934552581,8.5149160029073,7.88294755519324,21.1912517372844,4,2,1,9,1,1
6.51403677461666,3.90470073240854,32.4750861190229,26.0495718415583,1,2,2,2,2,1
14.4725270341902,5.00395453591164,13.1799690194403,21.294738976539,2,2,1,5,1,1
18.412919121079,8.04813606959545,19.6131708337939,41.225959934348,4,1,1,8,1,1
22.9301398808159,13.5640737977972,9.3804418771862,23.800823379106,5,3,6,7,1,1
3.10155506569153,4.04007067430013,52.8669221032037,25.7363893450613,1,2,2,2,1,2
14.1613634193738,7.0618542197825,19.9951533626377,32.3769912793565,3,1,2,6,1,1
15.8462983040012,7.68753092586608,22.1967379543488,40.6252047084319,4,1,1,7,1,1
6.06178203197608,3.41776372675202,44.9670244228297,38.0434840614795,1,2,1,3,1,1
15.1561766731638,7.55315579457831,52.2043516646601,122.787828418259,2,1,1,9,1,7
2.35245864188737,3.21545301724238,56.0998719161121,21.9962434659266,1,2,1,2,2,2
1.81091407346283,3.08424517553612,63.9074263686465,23.2336396357051,1,1,1,3,1,1
3.87976072374148,3.18047990134551,29.5282718229189,13.8078710206749,1,2,1,1,2,1
8.47661104856803,4.75184916376693,43.0303930068812,49.7187096456914,2,1,1,6,1,1
2.96243005388485,3.31010572251181,39.7395258260745,15.4749265079386,1,2,1,1,2,2
6.02902421234569,7.24021210237877,65.1157896987175,81.6675796304351,2,1,1,8,1,5
25.6046111432752,10.2205991014975,7.41136394126033,20.9269185947724,3,2,6,7,1,1
9.88208148060081,6.55592840039556,45.6538812677919,63.5245837297531,3,1,1,8,1,2
5.01298562547328,4.05649769058787,41.8759727614341,28.2372729176289,1,2,2,2,1,1
2.40849148657288,3.27763095369278,61.7293186054383,28.1395136372637,1,2,1,3,1,2
2.97381227854042,3.30459898790386,59.7224657999441,32.0043699918271,1,2,1,3,2,1
5.07707124167228,5.030522449305,62.6698758706468,61.725816281561,2,2,1,8,1,1
24.1562837344955,10.037542047917,6.27263425016556,16.683119657846,4,2,3,9,1,1
2.59055236897455,1.33005803613864,3.02349334348189,0.859729863064139,1,1,1,6,1,7
4.97801733978412,4.07966260910313,66.8174225346233,73.0379170453227,1,1,1,6,1,3
13.4628000890396,6.8035386230346,15.3699764261051,23.252084433284,3,2,1,5,1,1
28.5804316753663,14.0607042315064,9.35230437603102,29.5750754041527,5,2,7,9,1,1
4.63027492469064,3.51018708394024,50.5734866448616,35.3848493033043,1,1,2,3,1,1
3.88581470537506,4.53654149005569,38.4622721503162,19.3945664000387,2,1,1,2,1,3
27.9783763411782,13.0241584093307,14.6292670109477,45.886632514125,3,4,8,7,2,1
27.4521009494515,11.2449912017781,9.1286018390176,27.7162038960006,3,3,4,9,2,1
25.3509314971171,13.8638584249437,4.1403836976184,11.5305130148754,5,3,6,8,1,1
16.5896414701616,6.75730878261086,21.7893076255521,41.6687797429828,2,1,2,7,2,1
25.653359792137,10.4094315193722,11.3462730354398,32.3432989818202,3,3,2,9,2,1
3.63646574399829,4.92183092209858,59.3993194042062,38.6338052012417,1,3,2,3,2,3
26.8492430061568,13.1955374363232,10.8194746373106,32.2404418798938,4,2,8,7,1,1
4.76464573231137,7.07121334539866,66.749566371954,69.6791546297008,2,1,1,8,1,7
11.8568405550982,5.70877761679011,9.54375311844278,12.5253017558618,2,1,2,4,2,1
1.92522699463122,2.9350296648698,57.8375646652563,19.2369668545914,1,1,1,2,2,2
26.2677955248021,15.4541925912303,13.2194838109095,38.7702724909436,5,3,6,9,2,2
17.5802735146736,7.11603604934786,25.4891391787406,52.6610729854231,2,1,2,8,2,1
25.2983557110198,13.6493786787791,19.4289456279719,56.0669080501267,7,2,1,9,1,1
22.4357832109067,13.41834626814,11.3113298539215,28.1972122809887,5,2,6,7,1,2
20.9810760011364,14.3330806581044,12.204463168574,28.5129691936663,6,2,4,7,1,2
18.2957604322798,7.48391769554634,28.947468264858,63.5832474890857,2,1,2,9,2,1
4.35650867937608,3.30902054308049,58.0622301355735,43.9116145157778,1,2,1,4,1,1
4.49920808454986,5.36857760071822,49.4960762334045,33.0945761229428,2,1,1,4,1,2
6.68069748093833,4.05228311773412,43.546151776531,39.8981033475989,1,2,2,3,2,1
9.13317276276852,6.45764150880548,25.8740955583212,27.8328059996829,2,2,3,3,2,1
17.772787337233,5.51186991294158,24.830097322948,51.6698541079195,2,1,2,8,1,1
10.0045600715348,7.45438506141798,24.8834847843536,29.1568544885177,3,2,1,4,2,1
6.93564090549016,4.48054031850721,27.4149703086455,22.6030940131134,2,1,1,3,1,1
7.33517433167264,4.48395635936978,31.924516089321,28.7147833450594,1,3,2,2,2,2
6.72203537285945,5.32492634853246,33.4362102602847,27.8876887140516,2,1,2,3,1,1
2.71172020704728,3.98423431366846,60.7796161346745,30.4608898188319,1,2,2,3,1,3
6.41182877023679,4.89516596650335,39.355772994032,33.0398287430744,1,2,3,2,2,1
9.64287734284688,9.22481619048252,28.4453808051185,32.8218459827849,4,1,1,4,1,3
4.33450649168201,3.53779828033694,61.6744453936767,50.5259700540718,1,2,1,5,1,1
2.87656818794326,5.31051102516623,56.641456139757,27.453879370425,2,1,1,4,1,3
11.3436314085465,8.62912600575614,25.1966857465756,33.5340279993967,4,1,1,5,2,2
5.17992602493068,4.37461580898833,27.0020821880888,16.5847268351226,2,1,1,2,2,2
4.1289698759878,4.04493851951483,30.6593709561887,15.3790036829275,1,2,2,1,2,2
13.7824534399799,6.50823971037818,25.8160745340362,41.892945190533,3,2,1,6,1,1
7.69472902678765,5.63029670467458,36.5975059789862,35.9026890653128,2,1,2,4,1,2
26.1458530464001,12.8865549341535,13.6629414796946,39.934410659622,5,1,6,9,1,1
6.70885626088002,6.91687576396691,32.3597968100208,26.7096274672158,3,1,1,3,1,2
7.33975664820538,4.44052146073551,42.2631251026492,41.9090645831035,2,1,1,5,1,1
9.85217201333187,6.69772955015062,22.1961709675759,25.2573297580648,3,1,1,4,1,2
13.8423310486863,6.87717020989779,29.3397891091574,48.8869445778622,3,1,2,7,1,1
3.42145855247664,5.49292052461918,60.8909906657943,38.6093806523619,2,1,1,6,1,2
25.585120764674,10.545300536344,6.6420763924883,18.7197554736241,3,1,7,6,1,1
3.74609150793078,0.641081148636037,3.19279820813976,1.31297648186619,1,2,1,8,1,9
2.14472082636915,2.87497197249132,56.1152489920646,20.0654587702956,1,2,1,2,1,3
6.20140542341323,5.55184670037177,75.9594957299003,155.809073175387,1,1,1,7,2,6
19.0651530095087,7.49419028394779,8.25837764693963,17.3865913187552,3,2,2,7,1,1
18.1202183574519,8.69116304550311,10.1891486485491,20.4630721329348,3,1,2,7,2,1
20.4798268570791,8.72795629566054,6.32669412144364,14.2669290803367,4,1,2,8,1,1
10.0130939191888,4.38318582242038,9.4604120287752,10.4835316916841,1,3,2,2,2,1
18.3360964547575,7.18901637616802,6.91683416972503,13.9761787238574,3,3,1,6,1,1
20.5357115382583,15.456054261413,13.6049114907086,31.2272732969387,6,2,3,7,2,1
21.3145635018386,10.2805448521227,17.5501383516021,42.3547505078113,5,1,2,9,1,1
26.0018137521904,13.635554284179,14.7055459468861,42.8773253546468,5,2,6,9,1,2
2.96243100917242,3.31010590541102,39.1691396589715,15.1641157595986,1,2,1,1,1,3
21.1361157896923,9.70611681927872,7.94436016038374,18.5326292136491,3,3,2,7,2,1
330.60741907421,20.8294514769674,0.420965475310876,15.2624454737701,5,3,9,9,2,1
18.0456320158338,10.1205469284426,18.4069574205259,37.7331456790913,4,2,3,7,1,2
22.5094808579388,12.687513900041,11.2311446503576,28.0840409625312,5,1,6,7,1,1
4.35093162042852,7.80431615929999,53.2047855912987,36.549434779975,3,1,1,5,1,3
23.5656103763973,7.65821475746765,12.34135656337,32.3958225343647,3,2,2,9,1,1
7.41681163023541,6.51496260412557,27.9953584325975,24.773456268689,3,2,1,3,2,2
2.57376670856953,3.74809399649131,65.8469046956302,36.062042981376,1,1,1,5,2,1
18.605752178795,9.87281560514147,20.5645599794657,43.8585880459314,5,1,1,8,1,2
5.5474969240265,5.56172908690357,41.1456763997913,30.4557518171282,2,2,1,3,1,3
23.813283086264,10.5529436288838,17.745457389275,47.8817086190085,3,3,6,7,1,1
3.7783410625269,4.1376676821619,60.6635882252466,42.2412894639802,1,2,2,4,1,1
4.88677124593625,4.37620404547098,40.8943549294851,26.5917683157517,2,1,1,3,2,2
2.3384939160967,3.20123487591669,44.1334087257758,14.2553148139256,1,2,1,1,2,4
6.26097702587383,6.07649072260926,32.9719378546878,25.519582483651,3,1,1,3,2,3
14.5205642163781,8.65819453082168,27.5898147703179,47.6760629967621,4,1,2,7,1,1
6.71332540895036,4.37675713173236,53.2183818002638,56.4223263133768,2,1,1,7,1,1
2.99642570874916,1.76099284660351,1.02049908597749,0.335366206482043,1,1,1,7,1,7
10.2043323846685,6.30358373538174,65.8581245421998,143.05187995141,1,2,2,9,1,6
16.3671739393063,9.51165018074834,22.1225788710872,41.8053917327279,5,1,1,7,1,1
13.3766090638901,8.97811127890924,23.8806944393373,37.2109444169526,3,3,3,5,2,2
5.33282626383679,7.0883334539244,39.754235442284,27.8717810403027,3,1,1,3,1,3
20.3726955785992,12.3877806231347,11.8401962140497,26.8354619139603,5,2,4,7,1,2
18.0222005881909,7.81277779323799,28.537635193374,61.5789223891556,4,1,1,9,1,1
15.4134809467737,6.58639642594549,34.4654103448041,66.4741975349931,3,2,1,8,1,1
10.0790692836506,8.79738831892844,25.140547023016,29.7199806577186,4,2,1,4,2,2
22.1876261288721,10.6591572973534,12.5950987039131,31.1490747877122,3,3,6,6,1,1
13.8908602499104,8.52097852533516,19.5636874877852,31.016285549123,3,3,2,5,2,2
11.7387427565075,6.16097127420472,22.1867723566552,30.0796882454585,2,1,3,4,1,1
4.54174815568788,6.06099706259716,50.9995718563566,35.2392836929981,2,1,2,4,1,3
4.62857120991611,7.949652165292,43.9609635062593,28.0460589949219,3,2,1,3,2,6
7.14959891790762,5.2166180798107,40.4396131965296,38.2854215653245,2,2,1,4,1,1
21.1457923885747,7.03585475141907,43.5392269898971,126.255205971455,2,5,1,8,1,1
5.62989999965325,4.56084571998162,57.7339046865004,56.0290466051804,1,2,2,5,2,1
2.76019225975797,4.03240870318247,54.3085406371374,24.1426526660662,1,2,2,2,2,3
20.1274353990749,9.45728558228288,22.2968354335324,51.8586733900238,4,1,3,9,1,1
13.1606970712001,9.72236359969021,20.4935725730797,30.9063622961515,4,2,1,5,2,1
3.87976246259131,3.1804800720748,29.1776679521799,13.6115272261876,1,2,1,1,1,2
7.32047404462932,7.27312669897209,36.7913743541067,34.3985271167602,3,1,1,4,1,3
4.7516420711841,5.05155680665921,54.8735573685706,42.4383587786805,1,2,3,3,1,2
17.7560948332302,6.88344031199438,33.60207348331,74.1293183991977,3,2,1,9,1,1
3.82013808075524,1.11370238221091,1.00097762611192,0.419377237350147,1,2,1,6,1,9
10.7762928886904,8.13218674321221,28.7101230534692,37.0853886264963,4,1,1,5,1,2
3.47478403616742,1.16250041633173,3.52093464756521,1.34335309613167,1,1,1,6,1,9
27.9058450781588,11.806081941947,6.1485824653681,18.8885680393325,3,1,8,6,2,1
15.8208129974507,6.95625992990252,61.4512678570867,182.710655967953,1,2,1,9,2,7
25.6959111634602,3.66750579635362,15.4643438247317,44.6664665755301,1,1,1,7,2,3
21.6873323213751,9.59678027657897,16.8300927399721,41.2190936638705,3,2,5,7,1,1
18.4782163127437,5.08548530627878,22.6658143966861,48.4851689811227,2,2,1,7,1,1
23.358002710143,13.4717532424448,12.8654702314366,33.5200617581416,4,3,8,6,1,2
25.4942394162267,14.6665262740164,9.03213887995646,25.4629310789859,8,1,1,9,1,1
3.60844056356239,3.91643301577138,65.4241946479146,49.5763364660901,1,1,2,6,1,1
20.6384471042862,13.5262903079866,9.26113251384121,21.1448102359609,6,2,3,7,1,2
13.5745892220743,4.62158410127206,15.3964447592406,23.4875433042419,1,3,2,3,2,1
28.1079116158325,9.55870739710165,6.66481288606851,20.6366310973795,4,4,1,9,1,1
2.49498252781951,3.43436215890757,65.3281133638727,34.1271183273434,1,2,1,4,2,1
3.2692291951989,4.67506650604394,50.9611063718266,25.3310577381135,2,1,1,3,2,3
7.92416968639078,7.48622168129698,28.0585457218658,26.5385888886303,3,2,1,3,1,3
12.065907636335,7.30475467689606,19.1538276982327,26.332164153586,3,1,1,5,2,1
14.2105397544986,6.69554256266467,7.77185833347134,12.1861851240081,2,3,2,4,2,1
17.5686211390712,12.5095921978232,20.5154114290274,41.3058174666491,5,2,1,7,2,1
22.5533286896791,10.6081766781582,6.98148541633694,17.3529205840281,3,3,4,7,2,1
4.4024844512684,5.78116220491006,52.3560246188077,35.8623803875069,2,2,1,4,1,2
25.8644942627753,15.539453949163,8.67547644101065,24.7965585641686,8,2,1,9,1,2
21.4192520629711,14.3536325698665,10.6488636015091,25.3049875690652,6,3,4,7,1,1
21.0314969945273,10.9908469681229,6.90423222952285,16.001181123366,4,1,2,8,2,1
30.8256832079706,11.8479150571795,7.05788851130766,23.980003083948,3,1,8,7,2,1
5.06756953094629,4.2198622509863,50.6488107733912,38.8306304693345,1,2,2,3,1,2
26.213205548159,15.0595553198064,12.4803994704998,36.4545407985288,5,2,6,9,2,1
14.3721733951108,12.7832479866132,38.0125608462178,70.5843449951225,5,2,1,9,2,2
3.40034626021268,5.16688546378058,58.6051417776962,35.0085623057159,2,1,1,5,1,2
5.12429676245243,5.21888818116419,64.3415809722377,67.024665085897,2,2,1,9,1,2
4.12897030046394,4.04493861993038,29.7723439346262,14.8411200562583,1,2,2,1,1,3
8.00908932153405,6.88632633071151,38.3146779774525,39.7633251343956,3,1,1,5,2,2
14.1280791741304,4.08324022301127,33.0325233160724,57.719149002035,1,2,2,5,1,1
15.3040646808198,6.40439507098229,17.8598075506464,30.9838020578203,2,1,2,6,2,1
2.21478652962114,3.65887253772296,57.5680250366487,21.9009468097088,1,1,2,2,2,3
3.55202209491852,3.67287086486803,63.4116607085488,44.5907066544349,1,1,2,5,1,1
19.8103415337607,6.09491694335124,10.9873193955604,24.1663273711506,2,4,1,5,1,1
12.1819229851463,9.46759053650496,26.0795464317424,37.4633103268174,4,2,1,5,1,3
6.04366332024515,7.05172985407653,46.8260848153709,40.4745344957076,3,1,1,5,1,2
5.05122404114579,3.88978849202745,18.1339061922553,10.3942965183933,1,2,2,1,1,2
19.8768650728258,9.06070741711757,12.4601264886183,27.5962806936534,3,1,2,8,2,1
5.02136052771084,6.88079886896882,56.9037366651585,48.4047151763929,3,1,1,7,1,2
4.42376804412665,4.95543970435773,44.1023745860214,26.937806122538,2,1,1,3,1,2
5.03370905310501,5.06571820961508,62.0636368269765,59.6428169852816,1,3,2,5,2,2
2.18391222607289,2.55275831854039,53.5109478562413,18.5515300155969,1,2,1,2,2,3
12.8011371999735,7.69983863442375,21.7188516580711,32.0384062171232,3,2,2,5,1,2
11.6799667899234,7.61252031781444,28.2852595343559,39.4906905035353,3,1,3,5,1,1
5.50326611184667,7.86217170322219,45.7414552979182,35.4847626540655,3,1,2,4,1,4
9.59262064756984,7.77541027250567,27.8786462955606,31.8837394994458,3,2,2,4,2,2
8.25917704103592,6.18969721690988,53.1417584172967,69.2212530985794,3,1,1,9,1,1
15.0789059990036,8.95177217087844,24.3615502626769,42.9009455627304,3,3,2,6,2,2
14.1624534078837,4.47468521944914,29.0876920724347,49.5035591569161,1,1,3,4,1,1
14.701406797368,8.90063484370929,23.1720569953278,39.537231618518,3,2,2,6,2,1
6.83622019020873,10.0686367169677,35.1637219169183,30.2594641672564,4,2,1,3,2,6
10.3203829467361,10.6130519033095,44.508670080447,63.7421757096057,4,2,1,8,2,2
6.35218375715025,5.4305202468255,47.4853256842026,43.5338579721909,2,1,2,5,1,1
2.59248884697571,4.98656981869447,67.0612960347692,38.489117874035,2,1,1,7,1,2
16.1962441225621,6.83949645807362,24.713907742805,46.836142664618,3,2,1,7,1,1
6.20725056374836,4.33768777117858,51.8819768648747,49.7079986607113,1,2,2,4,2,1
7.76867168203205,5.54140654331833,43.9566887550216,47.0659484073106,2,2,1,5,1,2
9.67465396393006,9.49184796649162,46.9785867677487,65.1379428941831,3,2,2,8,2,2
4.50882439054358,2.71175409113793,38.1972204327031,22.2911125870052,1,1,1,2,2,1
24.1085569279378,7.33417206693389,11.1273667867585,29.7940504471379,3,3,1,8,1,1
8.13038979207707,5.40620929354102,26.2838634621528,25.2297547847836,2,2,1,3,1,2
15.1454976957006,4.02628419275043,29.0435038520406,52.8436364274956,1,3,1,4,1,1
15.7411391376915,9.22365492145426,26.5963770419404,49.5198593039629,3,2,2,7,2,1
14.230104278259,8.30331082272315,23.6123913311092,39.0854652253347,4,2,1,6,1,1
20.5611968833287,8.52805257533811,25.1159832375349,60.5608817638533,3,2,3,9,1,1
25.0116077108146,14.5971900790479,11.6425754764374,32.3805053988748,5,2,8,7,1,2
10.9918364014013,11.9977682365165,43.2180860161117,64.8962109754463,5,2,1,8,2,3
10.979817359141,8.71248738806231,21.698241018362,27.451296608236,4,3,1,4,2,3
30.601842001004,10.3105373396634,9.56656302994521,32.405819018713,3,2,6,9,1,1
3.08591775043804,1.35490540019493,3.85834816488119,1.30767605409047,1,2,1,8,2,7
3.05728616675818,1.00865167661276,3.91244148615344,1.31376271739498,1,1,1,6,2,7
7.33871300206095,6.731668300845,69.6463187268419,124.294844795181,1,2,2,9,1,7
30.6095245314188,4.71617553422651,13.884292972679,47.5397543953526,1,2,1,9,2,3
31.475538665329,13.2391355722999,13.623607237838,47.9310483847989,4,2,8,9,1,1
29.0593116789861,14.7118978862995,14.539746234744,47.3548574173555,5,2,8,9,1,2
23.1872230121766,11.7726701059311,10.3935842824295,26.7221858968912,4,2,6,7,1,1
22.784226586238,14.0290648305996,15.3653688900745,39.3390722961549,5,2,7,7,1,2
22.2132224364336,13.0293430230386,14.0833047677892,35.0142772839651,4,3,6,7,2,2
15.8852721607002,10.1858603379975,21.3862785753345,39.0875824488991,3,3,5,5,2,2
12.9780159913307,7.73156267887588,24.0175429569369,36.3353274688345,3,1,1,6,2,1
12.1661521651878,8.54850433596235,18.401848629658,25.4316709352439,3,3,3,4,2,2
19.4835209882995,14.5085454498388,15.4518665359697,33.8389488656961,6,2,1,7,2,1
25.2276429814099,14.6187262196037,9.84098304793907,27.4962011771699,5,3,8,7,1,1
8.41654165294175,5.05497622530293,28.9841000496958,29.2941727565722,2,1,1,4,2,1
21.4298444246858,8.89888170625244,7.16270720385653,16.9209270723425,3,2,4,7,1,1
20.6261449342441,12.9463686339399,9.14624510889908,20.8655186945531,5,3,1,7,2,1
6.4688875270845,5.12717288008636,21.6161325030422,16.1058204047779,2,2,1,2,1,1
5.3463539940386,4.89177100956171,69.1905434937586,88.3879659477339,1,3,2,9,1,1
1.670118850363,2.11616011262279,55.3580885862417,15.1876547617427,1,1,1,2,2,3
2.54677513109462,3.70225733719806,54.4049444571967,22.3552372405776,1,2,2,2,1,3
22.8857026414194,12.9080443166423,21.1764243707552,55.7063892157492,4,3,4,9,2,2
18.2850183324538,10.270415181196,18.3355541516388,38.0747318530217,3,2,6,5,1,2
8.99356681752335,4.6345996790695,38.213364722004,44.4889527200124,1,3,2,3,1,1
9.14820555813758,7.15341981264569,30.1770892304044,33.4233206874852,3,2,1,4,1,2
3.07060517414308,3.30077947075375,60.833072586779,34.5679223391473,1,1,1,4,2,1
1.9941303740521,3.74491620912114,64.0423529139481,25.7375319186603,1,1,2,3,1,2
4.39309744676793,7.94652856504926,59.6554363771261,47.1520373476602,3,2,1,7,2,3
29.5382274179673,19.9248971645176,9.59569354255502,31.3765534237565,8,2,8,9,1,2
3.65110834487432,5.3173336003707,50.7030017583761,28.0309204956801,2,2,1,3,2,3
5.88253332755282,4.8937757419887,50.4691715490908,44.7882141529992,1,2,3,3,2,1
6.36536311770379,4.30309824746338,11.2094572528195,7.92603553105129,2,1,1,2,2,1
3.1102122496269,3.93868980227793,59.399249421929,33.0427969593805,1,2,2,3,2,2
4.0226443438979,4.55327024885172,57.591869868855,39.8145696264753,1,1,3,3,1,1
8.53982927899087,7.14666280168662,55.2222645199407,77.2668309877449,1,3,5,4,2,2
6.03118751179434,3.50989948244714,32.915253588618,24.5297327728325,1,1,2,2,1,1
3.35960075868159,4.13964382566991,37.7920575038387,16.36912793574,1,2,2,1,2,3
