7.773127569470002385e+00,7.826476103000000073e+00
3.811525658199994560e+00,2.682330064999999930e+00
6.535288721429997949e+00,6.884855438999999855e+00
7.312845798680004172e+00,6.354184335000000239e+00
1.316209369113999017e+01,1.222410638000000027e+01
3.319889607320001801e+01,3.193697554999999966e+01
2.729339777449999005e+01,3.258207304999999820e+01
1.119275783597997886e+01,1.036645067000000076e+01
1.624033559911001134e+01,1.378424058999999957e+01
1.132787289967001065e+01,1.237019667999999939e+01
7.497686685050008570e+00,8.630202766000000025e+00
2.811068978777001703e+01,3.014608544000000023e+01
4.233501991089996608e+01,4.347807531000000125e+01
8.011770965299993108e+00,8.980053754000000055e+00
1.069000792553000423e+01,1.107813632999999953e+01
1.203258503453999495e+01,1.390247521000000042e+01
1.742725136240000472e+00,1.180248642000000014e+00
2.821398508849998876e+01,2.232172365999999997e+01
2.803421164401998666e+01,2.801130024000000063e+01
4.347208296529997540e+01,4.518772826000000009e+01
5.177207816340005309e+01,5.358323977999999954e+01
1.246359076088001672e+01,1.104543735999999932e+01
1.171174783480000592e+00,1.094333323000000080e+00
3.670903444550006611e+01,2.785618171999999859e+01
2.356321283134002798e+01,2.393874205999999916e+01
1.032157698512000188e+01,1.157494649999999936e+01
2.347786106546999818e+01,2.125184077999999843e+01
7.986379962499991159e+00,8.985104570000000734e+00
5.887969750599995500e+00,5.668343085000000059e+00
5.380897353230007951e+00,5.271610320999999821e+00
1.366231372751998130e+01,1.427850708999999974e+01
1.120740078655999206e+01,1.226265167000000034e+01
4.008491935586003763e+01,4.199794379000000077e+01
4.064106293260006453e+01,4.606670817999999912e+01
7.172939406589986966e+00,6.082599184000000214e+00
3.180424119567002350e+01,3.337227598999999856e+01
1.266544034249000639e+01,1.296102048999999923e+01
4.187095380830002966e+01,4.139513686000000092e+01
1.792719482499998307e+01,1.886280109000000138e+01
9.068856416190008929e+00,9.917244725999999844e+00
5.685191290969997091e+00,5.204353751000000194e+00
5.093487875260001907e+00,5.018793097999999731e+00
1.181076047136000007e+01,1.116123205000000063e+01
2.303227942857999011e+01,2.492393475000000080e+01
4.167912089480000049e+01,4.285310768000000081e+01
2.153448730610000794e+01,2.273529767999999862e+01
8.211114444010013003e+00,9.118208705000000691e+00
1.140826690968999912e+01,1.219468432000000035e+01
2.863350043469997530e+01,2.923304960000000108e+01
5.824869682029999041e+01,5.598964069000000165e+01
6.159722867300006399e+00,6.268563080999999926e+00
6.485441354239994460e+00,6.991793099999999761e+00
2.157902699681997660e+01,2.158372762999999850e+01
5.286395839859999057e+01,5.802061479999999705e+01
2.777139961070001917e+01,3.035879195000000053e+01
4.180721783799997127e+01,3.844428805999999810e+01
7.073705107429994143e+00,8.176397555999999511e+00
4.869073277139997913e+01,5.014140919999999824e+01
1.075849120472999942e+01,1.271037326999999983e+01
9.313410170010003597e+00,9.210719172999999316e+00
2.013755794771998708e+01,2.064947769000000122e+01
4.061498770687998672e+01,3.663111011000000161e+01
4.125973436370002467e+00,4.347130944999999969e+00
4.429758993679995704e+00,4.058412735000000104e+00
1.395673642785001434e+01,1.367463408000000058e+01
6.868009357559995642e+00,4.856761559999999811e+00
1.727833907210000319e+01,1.744955223999999916e+01
1.761130244082998786e+01,2.056394025999999897e+01
3.303794083120001801e+01,3.315241358000000105e+01
2.558405670783995589e+01,2.630304471999999905e+01
8.141245411249991903e+00,8.549600793999999837e+00
1.770223712070002264e+01,1.659686556999999851e+01
3.315170616323001695e+01,3.271489754000000261e+01
2.550663033360001108e+01,1.564592977999999945e+01
3.930481469489995661e+00,3.984143120999999788e+00
3.504182369979996992e+01,3.172064250000000030e+01
4.986014857679997192e+00,4.578753591999999983e+00
9.484877645309993000e+00,6.545241264999999586e+00
2.586829225380004260e+00,2.360439336000000221e+00
3.078093657404004801e+01,3.624951086000000089e+01
5.512630979160004330e+00,5.315181207000000185e+00
2.678824292159996645e+01,2.376406662999999853e+01
4.935284653989996428e+01,5.371058796999999885e+01
2.316114664578000060e+01,2.388909019999999828e+01
7.126941314679998918e+00,7.311374229000000113e+00
1.066923234938998988e+01,1.169866251999999918e+01
3.727668869420002196e+00,3.612902839999999838e+00
5.225637736080003037e+01,5.390344713000000354e+01
5.966476740649999222e+00,5.977554793999999561e+00
1.056938703841999327e+01,9.695942932999999542e+00
5.759407081350003921e+01,6.308606930999999918e+01
3.925291498760998365e+01,4.325665318000000070e+01
8.251546109980004928e+00,8.621897866999999493e+00
1.110665839558999757e+01,1.140996187999999911e+01
8.599897157460002717e+00,8.912423901000000370e+00
3.385063651010001706e+01,3.458445841000000343e+01
9.381356908770003500e+00,8.557047344000000777e+00
3.039905349369997012e+01,3.062753221999999909e+01
1.475580804090001408e+01,1.379247701000000070e+01
5.774676506229991624e+00,4.445662639000000027e+00
2.298996963975001862e+01,2.166949344000000011e+01
4.524654885440001273e+00,4.248606310999999636e+00
3.311746074730000799e+01,2.526959448999999935e+01
2.452001918950002235e+01,2.528488881000000177e+01
5.795378125160003613e+00,5.684080218000000073e+00
3.974132173670005486e+00,2.122586918000000100e+00
1.193514199650999608e+01,1.265742071000000024e+01
5.742800560160000956e+00,4.577074890999999646e+00
4.598357717389996324e+00,3.800416193000000220e+00
3.911644148280003730e+00,1.959503975999999925e+00
4.818404780629991890e+00,4.044933003999999777e+00
6.530243272490006134e+00,6.301606062000000286e+00
1.274517012288999673e+01,1.357769586999999945e+01
3.458157548320001329e+00,3.927003232000000121e+00
3.717127304028004886e+01,3.234075621000000211e+01
5.835865546966999062e+01,5.999718637000000143e+01
3.072996864426001906e+01,2.584039204000000112e+01
5.349141708700000208e+01,5.588051219999999830e+01
5.831233778550003422e+01,5.772175314999999785e+01
5.102395929979992673e+01,4.926272343000000120e+01
6.134533277339996538e+00,6.263478014999999566e+00
2.256640200838002031e+01,1.680009181999999868e+01
6.857851133839995228e+00,7.331371261000000139e+00
3.797755025990004896e+01,4.369912271999999831e+01
5.083999640058004843e+01,5.743937506999999698e+01
3.993182023060001740e+01,3.868697219999999959e+01
1.308000810052999618e+01,9.600842243000000664e+00
1.065004413160000674e+01,1.138344483000000018e+01
6.363262462940005193e+00,6.072976130999999889e+00
8.544700274610006474e+00,8.773877961000000170e+00
5.135813479249999602e+01,5.103513550000000265e+01
4.141550239320002191e+01,4.257282570000000277e+01
3.227827825720003041e+00,1.849397624000000073e+00
3.660649165949995876e+01,3.693572094999999678e+01
6.285854373369999415e+00,4.571783152000000072e+00
1.044565993712998697e+01,1.146292732999999942e+01
2.944033239529999335e+01,3.057977492999999924e+01
1.560124865664998595e+01,1.703001593999999841e+01
2.990468034711002332e+01,3.410864179000000007e+01
4.912742952260003193e+01,4.862442550000000097e+01
6.762115439380006698e+00,7.129368589000000256e+00
2.222652482699997734e+01,2.442798214999999828e+01
5.715323488440008148e+00,6.326242630000000311e+00
2.053503792754001722e+01,2.050679116999999962e+01
6.822334660510007254e+00,7.178824994000000181e+00
1.348790441118000238e+01,9.151005073000000323e+00
9.930803811999995290e+00,9.106018653999999657e+00
1.298115136479998633e+01,1.380644848000000025e+01
5.258078636909996817e+01,5.665795631999999671e+01
2.022038330709998988e+01,1.886897572000000167e+01
7.991768760910002989e+00,7.854980897999999989e+00
3.243071851039996290e+01,3.090603628999999941e+01
3.791204545499992662e+01,3.742752695000000074e+01
7.266977872040001785e+00,7.181046239999999692e+00
5.254114512790006586e+01,5.338383675000000039e+01
4.512567428529999347e+01,4.598414753000000132e+01
4.461135309970001828e+01,4.537455193000000264e+01
1.086831009214999355e+01,8.561408124999999814e+00
4.016547112474998471e+01,4.280132694000000271e+01
3.273089941911005241e+01,2.931304945000000117e+01
4.802988051949996340e+00,4.926424463000000031e+00
6.052809782549996243e+00,6.269276241000000027e+00
6.282606688870008504e+00,6.341625719999999689e+00
7.185229295630009894e+00,7.250413339999999707e+00
5.306364463239999907e+01,5.326523689999999789e+01
8.804258312719996482e+00,1.028716885000000048e+01
9.003007050269992817e+00,9.017607754000000142e+00
7.100933639519992902e+00,6.940417157999999809e+00
1.211891036083999573e+01,1.157641976000000028e+01
5.527318717389997360e+00,5.633409142999999730e+00
3.088859953570001871e+00,2.572219459999999902e+00
1.111324066391000009e+01,9.891364845000000017e+00
9.369157358900011445e+00,9.501466659000000092e+00
3.750572189059998607e+01,3.810158426000000276e+01
2.131981256567998528e+01,2.184399370999999945e+01
1.385344540112999567e+01,1.719103902000000161e+01
6.358360642859997469e+00,6.256225932999999628e+00
4.120706033049996719e+00,3.091887299999999783e+00
6.785159686070001861e+00,7.011787170999999930e+00
1.304795746069001261e+01,1.382009022000000087e+01
6.067686983299996228e+00,6.417188001999999614e+00
2.597315124930000252e+01,2.671305093000000142e+01
5.682132010599994487e+01,6.203251828999999873e+01
3.842224078546004762e+01,4.427629490999999717e+01
2.728813397020001474e+01,2.618689326000000150e+01
1.187071204199999386e+01,1.293826415000000019e+01
1.218958044840999300e+01,1.227083514000000086e+01
3.139951068220000696e+00,3.189370063999999783e+00
5.406025625530001832e+01,5.607003847000000007e+01
3.614704923629999289e+00,3.493329843999999795e+00
3.508429686670001502e+01,3.525283587999999924e+01
4.553322277459996315e+01,4.571416090999999682e+01
6.411817262090000469e+00,6.511278567999999822e+00
8.640602824049992137e+00,6.218666654999999821e+00
2.648749844389997321e+01,2.779505083999999826e+01
4.333003895119995619e+00,3.465370050000000202e+00
3.862265378240003155e+00,3.173666472999999932e+00
8.403726501080011957e+00,8.779503393000000599e+00
4.357414477360001825e+01,4.714587082999999978e+01
1.310976016491999196e+01,1.346577014000000005e+01
9.763929147940018538e+00,1.029980207000000014e+01
6.228035276909997364e+00,5.868577388000000283e+00
1.737523246317001835e+01,1.826043621000000172e+01
2.408822648109998710e+01,2.449958012999999823e+01
5.266241747459996247e+01,5.617793807999999700e+01
2.775058693720003689e+01,2.804302205000000114e+01
3.839413169510004664e+00,4.160476859000000083e+00
4.855254350710003308e+01,4.814414916999999861e+01
7.161242219669993858e+00,5.955334430999999817e+00
7.751039226700003226e+00,3.126550327999999990e+00
6.519163026670004513e+01,5.824890347000000190e+01
7.960557792049994141e+00,7.587138765999999812e+00
4.411105858109994671e+00,4.586834503000000396e+00
7.139286950400007825e+00,7.560771820000000254e+00
4.154160796330003080e+01,3.874472270999999779e+01
4.310227351019995723e+01,4.591159849999999665e+01
1.343723165953000986e+01,1.562835336999999925e+01
6.113405382890006123e+00,6.036766498000000425e+00
3.188109627399999368e+01,3.257749239000000330e+01
1.045570441634000503e+01,1.067086982000000006e+01
2.796017314590000424e+01,3.048819800000000058e+01
1.381530723736998389e+01,1.509636552999999992e+01
1.171513886175000430e+01,1.266990076999999992e+01
6.878609499689996909e+00,7.166816920999999674e+00
1.296672981973999939e+01,1.335030354000000052e+01
1.329652607150000065e+01,1.486703387999999926e+01
4.826276377969998777e+01,4.856805939000000194e+01
4.100834933999994547e+00,4.290791589000000350e+00
1.004121644309998906e+01,9.854407481999999163e+00
6.226518414119998290e+00,5.672853046000000177e+00
4.357011938089999603e+01,4.701013642000000203e+01
5.110992362360001096e+00,5.848351599999999983e+00
3.541623902239999211e+01,4.037619706000000264e+01
9.134070422509992682e+00,9.833298862999999557e+00
4.837762523390003011e+00,3.273427802000000053e+00
1.263686725118999732e+01,1.435627475999999980e+01
1.500618113383001706e+01,1.562182512000000045e+01
4.009892985259997999e+01,4.115828814000000335e+01
1.420349822286001462e+01,1.456247785000000050e+01
1.058526224938999327e+01,8.799207616000000343e+00
3.215692528132998973e+01,3.288161923999999914e+01
6.499184302269992664e+00,3.741743876000000135e+00
4.591213285769998720e+01,4.867782260999999977e+01
9.563512737029986610e+00,9.390828480999999783e+00
2.108212311439999809e+01,2.074292579999999830e+01
1.246208998303000470e+01,1.253073099000000035e+01
1.162857709818000806e+01,1.122818282000000067e+01
3.187769600923002145e+01,3.223500133000000289e+01
8.707445705420003179e+00,8.984000677999999240e+00
5.695536344859997158e+00,6.108954838999999915e+00
2.809651543993997080e+01,3.069374498000000173e+01
4.478876609280001730e+01,3.959483519999999857e+01
3.654601261070002938e+00,4.575127820999999706e+00
6.719356274509990179e+00,7.214134169000000263e+00
4.840739049669998906e+01,5.440102116999999993e+01
7.447120718980003495e+00,7.545837705000000284e+00
5.141992831410005849e+00,5.118235177999999941e+00
6.054675319009997736e+01,6.292069320000000232e+01
4.628576751910000553e+01,4.895164651000000333e+01
2.017934616009998905e+01,1.783241207000000017e+01
5.079008735040005718e+01,5.450878094000000118e+01
5.634572636079993657e+01,5.635908322000000226e+01
1.906151001390001198e+01,1.383139438999999982e+01
3.557432002689998995e+01,3.728391544000000124e+01
3.799368037870998904e+01,4.213129911000000050e+01
5.096825493859998346e+01,5.262784431000000041e+01
4.165525008240003757e+01,4.824816597000000229e+01
1.935509926190003327e+01,1.915355380000000096e+01
2.203899757411000948e+01,2.093207823999999917e+01
3.489998952810000787e+01,3.575368643000000191e+01
1.300550787929998897e+01,1.330057912999999914e+01
2.945605207988003826e+01,2.943335525000000175e+01
7.581791560430000132e+00,5.535104487999999989e+00
2.985772879295004145e+01,2.912846423999999956e+01
1.160034716900999285e+01,1.001320701000000035e+01
5.198379431370004511e+01,5.499373680000000064e+01
1.913045977700001288e+01,1.957958955000000145e+01
5.766903752669995775e+00,5.484286012000000099e+00
2.128894866415001985e+01,1.866107480000000152e+01
9.467851579399985340e+00,8.986003204999999383e+00
5.747260025949989881e+01,5.999042751000000351e+01
1.145124165412999595e+01,1.306255056000000003e+01
3.788689058249999420e+01,3.847627114000000148e+01
2.585136448740001569e+01,2.526805811999999918e+01
9.185152793370006563e+00,8.775664555000000533e+00
5.891935830489997983e+01,5.814771569999999912e+01
3.842871415970002147e+01,3.904117025000000041e+01
1.477646100286001385e+01,1.463538398999999934e+01
3.557786684470003280e+01,3.478519760999999733e+01
4.824946562230000069e+01,4.526956157000000047e+01
1.174298869092999809e+01,1.248993534999999966e+01
1.120576964214000348e+01,1.051368815000000012e+01
3.526140233279998881e+01,3.118398850000000166e+01
4.162373376729996721e+01,4.215035103999999677e+01
8.153619086420002660e+00,8.117122171000000108e+00
9.436434613659992365e+00,8.496556911000000767e+00
4.080924601729999068e+01,4.167987851000000177e+01
3.490414854220004415e+00,3.265535084999999782e+00
5.599795266009991224e+01,5.831470714999999672e+01
4.571939703200006022e+01,4.845940434999999979e+01
7.546451463409993288e+00,8.950393904000000234e+00
7.656428089029992279e+00,8.118706999000000479e+00
1.481300063515997678e+01,5.306072485999999699e+00
2.828811781930000180e+01,2.791246684000000045e+01
3.558814988460003548e+01,2.941299645999999868e+01
8.439590491089989044e+00,8.794368407000000332e+00
4.035535013869994359e+00,5.046226039000000441e+00
1.184118660433999537e+01,1.410730799000000069e+01
2.873206184753998471e+01,2.402251520000000085e+01
7.183267812630003135e+00,6.830727624999999748e+00
1.223345633844999902e+01,1.356939896999999995e+01
1.513822280866997971e+01,1.585819612999999961e+01
6.626453094360012841e+00,7.281001175000000103e+00
9.704733116209981247e+00,1.033471927999999984e+01
2.189521156929999890e+01,2.395778360999999990e+01
4.482383825690002510e+01,5.072773154000000062e+01
1.698948960611000203e+01,1.594483929999999994e+01
5.160228304269989685e+00,4.279906215999999652e+00
1.966493280809999433e+01,1.472682026999999927e+01
8.779804693649991165e+00,9.233182418000000169e+00
6.206326013799992047e+00,6.363008080000000177e+00
1.073482596921999921e+01,1.200420274999999926e+01
7.105448918760003174e+00,7.552679879000000263e+00
9.873008054159994273e+00,1.074500083000000039e+01
8.554487884369994077e+00,8.847953452000000496e+00
1.345469148374998625e+01,8.172319718000000677e+00
2.636673511189998109e+01,2.548531636999999961e+01
2.046002242880995325e+01,1.060697741000000072e+01
1.903748506872002366e+01,2.198413177999999846e+01
1.931636039080002476e+01,1.394585776000000088e+01
2.714190009236000023e+01,3.006415711000000002e+01
1.519218134274999166e+01,1.645600024999999889e+01
2.002567234879999702e+01,1.607682834999999955e+01
1.169212247537998728e+01,1.339256555000000048e+01
4.787021632040004526e+00,4.683759225000000193e+00
8.307516422230010633e+00,8.392980410999999918e+00
2.930206798815996194e+01,3.202380555999999956e+01
5.973704972550002879e+00,6.022976748999999685e+00
5.759472024520005107e+01,6.130476735999999960e+01
4.139318559350005700e+01,3.975185012000000029e+01
2.391952668439997609e+01,2.529302267999999998e+01
5.917405237869997059e+00,5.921505121000000038e+00
4.042858221250003936e+01,3.993206777999999701e+01
4.508983187519997671e+01,4.664166346999999746e+01
3.348885963356002549e+01,3.519779971999999901e+01
4.896874363739997627e+00,5.211819219999999753e+00
2.639482190483998636e+01,2.574771742000000074e+01
5.423614047649990333e+00,5.821318875000000226e+00
1.315428438925000876e+01,1.411581488000000029e+01
1.575246942573997799e+01,1.304646284999999928e+01
5.119897690619994890e+00,4.890288231999999624e+00
8.904590243879990652e+00,9.575780306000000408e+00
6.642355692000005973e+00,5.518920277000000318e+00
1.375324995764000491e+01,1.496553856999999965e+01
8.416801485179995268e+00,8.494450681000000003e+00
1.510016833753999066e+01,1.279054977999999920e+01
5.632426224610003196e+00,5.186602879999999693e+00
2.135196368199998673e+01,1.786806246000000087e+01
3.960905168399995802e+01,3.901039520999999866e+01
2.603437960888003033e+01,2.821380015000000085e+01
1.088477665561000052e+01,1.220913292000000006e+01
4.756470685159993828e+00,4.821740848000000135e+00
2.127090921930002310e+01,2.072181435999999977e+01
3.463440794140003476e+01,3.154629998000000057e+01
3.372902161979996549e+01,2.632795648999999827e+01
3.100506985420002337e+01,2.386527891000000068e+01
9.042074495200006723e+00,8.585518358999999933e+00
8.043853174449989041e+00,9.245898607999999186e+00
3.946916752030000453e+01,3.767886562999999711e+01
6.274441185919998887e+00,6.106757037000000388e+00
6.919713613860003498e+00,7.315920340999999993e+00
4.793750890319998348e+01,5.175204946000000206e+01
5.443060898889999777e+00,4.826850418000000253e+00
3.187851799429995481e+01,3.071550699999999878e+01
3.289705810329994762e+01,3.360922869000000190e+01
2.642634233540000377e+00,1.896488108000000006e+00
2.585229402309997582e+01,1.657881954999999863e+01
2.501211092272996694e+01,2.943257038999999864e+01
5.923118922500002270e+00,6.003540251000000438e+00
1.011464581275999386e+01,1.043766708999999970e+01
1.690754065991002264e+01,1.798104190000000102e+01
3.251045091260000408e+00,3.131302036000000122e+00
2.349502966470997478e+01,2.285830016999999970e+01
2.865742187250004847e+01,2.640564936000000174e+01
1.773118115784002669e+01,1.488262360999999956e+01
5.108115968839999255e+01,4.927027031000000079e+01
3.869508949030002753e+00,3.659809886000000123e+00
2.887588207401002904e+01,2.986867301999999924e+01
3.815627332690003648e+00,3.851572092000000058e+00
9.832114867379985412e+00,9.172687219000000169e+00
2.206460471462001038e+01,2.126835287999999835e+01
7.124991045280006929e+00,7.490235950999999837e+00
3.804358884469996838e+01,3.604603122000000326e+01
3.444127710970005296e+01,2.766016181999999901e+01
4.120262407170002916e+01,4.003312606000000073e+01
2.996780085939997207e+01,3.277722211999999757e+01
2.839105158080000635e+00,2.722141837000000120e+00
5.656627316779996306e+01,5.806015880000000351e+01
3.421770655719997478e+01,3.402602191999999803e+01
1.687076588807002153e+01,1.710610224999999929e+01
4.359633044089999032e+01,4.722108642999999972e+01
4.558622555520003949e+00,4.151179785000000066e+00
2.460467147579002045e+01,2.587632513999999873e+01
4.113229547619996929e+00,4.196679724000000000e+00
2.852511493032002221e+01,2.754048441999999852e+01
3.855446149916004117e+01,4.471270545000000141e+01
4.541161955710002474e+00,4.570564218000000345e+00
8.840978522729990630e+00,8.752194963000000882e+00
2.564754775929996811e+01,2.696319189000000094e+01
2.195366693746000664e+01,2.293248544000000066e+01
7.416975733700006401e+00,7.610248807999999698e+00
8.806554478699991861e+00,8.719222167999999940e+00
1.090569770538999173e+01,1.000268480999999987e+01
1.011436295949999753e+01,1.060383928999999981e+01
1.916852981210998763e+01,1.919556593000000078e+01
1.690885084738998501e+01,1.722378370999999930e+01
2.158903513707997845e+01,2.009358982999999910e+01
4.238071337389997240e+01,3.959172648999999922e+01
4.244839345709998213e+01,4.358330670000000140e+01
5.965570723590005997e+01,5.626736290000000196e+01
1.545864377636998377e+01,1.615348588999999890e+01
1.083034180988999573e+01,1.104789536000000005e+01
3.208759710309997359e+01,3.317755924000000078e+01
1.927310448661999587e+01,1.903712537999999910e+01
4.003844432199994863e+00,3.901817158000000063e+00
2.297565979539998438e+01,2.457236050999999932e+01
3.052532423069999723e+01,2.837629809999999964e+01
4.261189713370004029e+01,4.343485497999999723e+01
3.245332908502001601e+01,3.152596901000000074e+01
3.358698574079996746e+01,3.080454092000000088e+01
3.734950668940002938e+00,3.655440181999999982e+00
2.517884367608001384e+01,2.717769394999999832e+01
6.106829414530002609e+00,5.957084979000000224e+00
9.124739549590008991e+00,9.632631713000000317e+00
1.404106754509999710e+01,1.492461269000000001e+01
3.709122409294007383e+01,3.898772188000000227e+01
2.724817020689999580e+01,2.725827244999999976e+01
5.711912468340000437e+00,4.617682903999999589e+00
4.868094842030004088e+01,5.041344062000000292e+01
4.712742686789992774e+01,4.943573631000000290e+01
3.299193877039000000e+01,3.595038703000000169e+01
9.811770956159991286e+00,1.141138669999999955e+01
6.888577618250000256e+00,6.849554315999999865e+00
3.918140552430006096e+01,4.236462877999999677e+01
4.451252045769999910e+01,4.140466810000000208e+01
4.744812753839995345e+00,4.221053956000000440e+00
9.803933331019997865e+00,9.715385009000000238e+00
2.959977897420003856e+01,3.130566772999999969e+01
2.415718780322000470e+01,2.459370188000000113e+01
5.852568889969997201e+01,5.920955316999999951e+01
3.373936744959999601e+01,3.723084235000000319e+01
9.755364112540016563e+00,1.050674116000000069e+01
5.366424719639994834e+01,5.618676740000000080e+01
7.055505337209995176e+00,7.043654450000000011e+00
6.138333274330002531e+00,6.052920979999999673e+00
1.095969220429000934e+01,1.185302290999999997e+01
3.228419192169997842e+01,3.303034945000000278e+01
9.878781841010008336e+00,8.600469263999999114e+00
3.656070878889998710e+01,4.007697435000000041e+01
4.658529575579999715e+01,4.937231837000000212e+01
3.462089383599998627e+01,3.573652343999999914e+01
4.521856723279997681e+01,4.322209157999999718e+01
8.227981072060007506e+00,9.163095984999999999e+00
6.188501105149996739e+00,6.656817187999999774e+00
2.725206279830001677e+01,2.613565069999999935e+01
4.185649967980000241e+01,4.258267871000000326e+01
3.891581707349997643e+00,3.688523720000000061e+00
5.262011077327997555e+01,5.312991427000000044e+01
4.143735311110003039e+01,4.026603749000000221e+01
4.289406768929998748e+01,4.452076627999999658e+01
3.811680702176006719e+01,4.106771108000000226e+01
6.892029740220003475e+01,7.637211784000000137e+01
5.437056191650004422e+01,5.594092856999999697e+01
3.787321620739995787e+00,3.102703202999999910e+00
4.518388423759994765e+01,4.596555989000000153e+01
1.838882102080003733e+01,1.714952479999999824e+01
9.981792632399987042e+00,9.801880829999999989e+00
3.745555038160003392e+01,3.893761478999999781e+01
9.694261340659988235e+00,1.069760186999999974e+01
2.282703270585997757e+01,1.718400221999999999e+01
6.285062240659995858e+00,5.886970099000000012e+00
8.932046678490010549e+00,9.572147886999999855e+00
1.104881567067999448e+01,1.104112487000000087e+01
4.274854049059994310e+01,3.728821855000000340e+01
2.636271187310001096e+01,2.523420836000000023e+01
5.688493442019993296e+01,5.658691362999999797e+01
5.100830315539996995e+00,4.631438108000000220e+00
3.586387698833996751e+01,3.870022420000000096e+01
8.166370593910011522e+00,7.632970879000000153e+00
4.524553198199994597e+01,4.532782908000000077e+01
2.835643027847001463e+01,2.998808524000000020e+01
3.882798965310001904e+01,3.686900861000000162e+01
9.382343822859986915e+00,7.648643294000000203e+00
